level1,level2,pattern,weight
liwc,leisure,vcr*,1
liwc,leisure,video*,1
liwc,leisure,vodka*,1
liwc,leisure,volleyb*,1
liwc,leisure,weekend*,1
liwc,leisure,weightlift*,1
liwc,leisure,weights,1
liwc,leisure,whiskey*,1
liwc,leisure,whisky*,1
liwc,leisure,wine,1
liwc,leisure,wines,1
liwc,leisure,workout*,1
liwc,leisure,xbox*,1
liwc,leisure,yard,1
liwc,leisure,yoga,1
liwc,home,address,1
liwc,home,apartment*,1
liwc,home,backyard,1
liwc,home,bake*,1
liwc,home,baking,1
liwc,home,balcon*,1
liwc,home,bath*,1
liwc,home,bed,1
liwc,home,bedding,1
liwc,home,bedroom*,1
liwc,home,beds,1
liwc,home,blender*,1
liwc,home,broom*,1
liwc,home,carpet*,1
liwc,home,chore*,1
liwc,home,clean*,1
liwc,home,closet,1
liwc,home,closets,1
liwc,home,condo,1
liwc,home,condominium*,1
liwc,home,condos,1
liwc,home,couch*,1
liwc,home,curtain*,1
liwc,home,den,1
liwc,home,dishwasher*,1
liwc,home,doghouse*,1
liwc,home,domestic*,1
liwc,home,door*,1
liwc,home,dorm*,1
liwc,home,drape*,1
liwc,home,dresser*,1
liwc,home,driveway*,1
liwc,home,duplex*,1
liwc,home,families*,1
liwc,home,family,1
liwc,home,fireplace*,1
liwc,home,fridge*,1
liwc,home,furniture,1
liwc,home,futon*,1
liwc,home,garage*,1
liwc,home,garden*,1
liwc,home,gate*,1
liwc,home,home,1
liwc,home,homes,1
liwc,home,homesick*,1
liwc,home,homework*,1
liwc,home,house*,1
liwc,home,housing,1
liwc,home,kitchen*,1
liwc,home,landlord*,1
liwc,home,lawn*,1
liwc,home,lease*,1
liwc,home,leasing*,1
liwc,home,loft,1
liwc,home,lofts,1
liwc,home,loveseat*,1
liwc,home,maid*,1
liwc,home,mailbox,1
liwc,home,mattress*,1
liwc,home,microwave*,1
liwc,home,mop,1
liwc,home,mortg*,1
liwc,home,neighbor*,1
liwc,home,oven*,1
liwc,home,patio*,1
liwc,home,pet,1
liwc,home,pets,1
liwc,home,pillow*,1
liwc,home,porch,1
liwc,home,remodel*,1
liwc,home,renovat*,1
liwc,home,rent*,1
liwc,home,residen*,1
liwc,home,room,1
liwc,home,roomate*,1
liwc,home,roomed,1
liwc,home,roomie*,1
liwc,home,rooming,1
liwc,home,roommate*,1
liwc,home,rooms,1
liwc,home,rug,1
liwc,home,rugs,1
liwc,home,shower*,1
liwc,home,sofa*,1
liwc,home,stove*,1
liwc,home,studio,1
liwc,home,studios,1
liwc,home,sweep*,1
liwc,home,tenant*,1
liwc,home,toaster*,1
liwc,home,vacuum*,1
liwc,home,window*,1
liwc,home,yard,1
liwc,money,account*,1
liwc,money,atm,1
liwc,money,atms,1
liwc,money,auction*,1
liwc,money,audit,1
liwc,money,audited,1
liwc,money,auditing,1
liwc,money,auditor,1
liwc,money,auditors,1
liwc,money,audits,1
liwc,money,bank*,1
liwc,money,bargain*,1
liwc,money,beggar*,1
liwc,money,begging,1
liwc,money,bet,1
liwc,money,bets,1
liwc,money,betting,1
liwc,money,bill,1
liwc,money,billed,1
liwc,money,billing*,1
liwc,money,bills,1
liwc,money,bonus*,1
liwc,money,borrow*,1
liwc,money,bought,1
liwc,money,broker*,1
liwc,money,buck,1
liwc,money,bucks,1
liwc,money,budget*,1
liwc,money,business*,1
liwc,money,buy*,1
liwc,money,cash*,1
liwc,money,casino*,1
liwc,money,cent,1
liwc,money,cents,1
liwc,money,charit*,1
liwc,money,cheap*,1
liwc,money,check,1
liwc,money,checking,1
liwc,money,checks,1
liwc,money,chequ*,1
liwc,money,coin,1
liwc,money,coins,1
liwc,money,compensat*,1
liwc,money,consumer*,1
liwc,money,corporat*,1
liwc,money,cost*,1
liwc,money,coupon*,1
liwc,money,credit*,1
liwc,money,currenc*,1
liwc,money,customer*,1
liwc,money,debit*,1
liwc,money,debt*,1
liwc,money,deposit*,1
liwc,money,dime*,1
liwc,money,dinar*,1
liwc,money,dinero,1
liwc,money,discount*,1
liwc,money,dividend*,1
liwc,money,dollar*,1
liwc,money,donat*,1
liwc,money,econ*,1
liwc,money,embezzl*,1
liwc,money,euro,1
liwc,money,euros,1
liwc,money,exchang*,1
liwc,money,expens*,1
liwc,money,fee,1
liwc,money,fees,1
liwc,money,financ*,1
liwc,money,fortune*,1
liwc,money,franc,1
liwc,money,franchis*,1
liwc,money,francs,1
liwc,money,free,1
liwc,money,freeb*,1
liwc,money,fund,1
liwc,money,funded,1
liwc,money,funding,1
liwc,money,funds,1
liwc,money,gambl*,1
liwc,money,greed*,1
liwc,money,income*,1
liwc,money,inexpens*,1
liwc,money,inherit*,1
liwc,money,insurance,1
liwc,money,invest*,1
liwc,money,IRS,1
liwc,money,jackpot*,1
liwc,money,kopek*,1
liwc,money,kron*,1
liwc,money,lease*,1
liwc,money,leasing*,1
liwc,money,lira,1
liwc,money,loan*,1
liwc,money,lotter*,1
liwc,money,mastercard*,1
liwc,money,merchant*,1
liwc,money,money*,1
liwc,money,monopol*,1
liwc,money,mortg*,1
liwc,money,nickel*,1
liwc,money,overpaid,1
liwc,money,overtime,1
liwc,money,owe,1
liwc,money,owed,1
liwc,money,owes,1
liwc,money,owing,1
liwc,money,paid,1
liwc,money,pay*,1
liwc,money,pence,1
liwc,money,pennies,1
liwc,money,penny,1
liwc,money,peso,1
liwc,money,pesos,1
liwc,money,poor*,1
liwc,money,portfolio*,1
liwc,money,poverty*,1
liwc,money,price*,1
liwc,money,prici*,1
liwc,money,profit*,1
liwc,money,purchas*,1
liwc,money,rebate*,1
liwc,money,recession*,1
liwc,money,refund*,1
liwc,money,reimburs*,1
liwc,money,rent*,1
liwc,money,retail*,1
liwc,money,revenue*,1
liwc,money,rich*,1
liwc,money,ruble*,1
liwc,money,rupee*,1
liwc,money,salar*,1
liwc,money,sale,1
liwc,money,sales,1
liwc,money,saving*,1
liwc,money,scholarship*,1
liwc,money,sell,1
liwc,money,seller*,1
liwc,money,selling,1
liwc,money,sells,1
liwc,money,shilling*,1
liwc,money,shop,1
liwc,money,shopaholic*,1
liwc,money,shopp*,1
liwc,money,shops,1
liwc,money,sold,1
liwc,money,spend,1
liwc,money,spender,1
liwc,money,spending,1
liwc,money,spends,1
liwc,money,spent,1
liwc,money,stipend*,1
liwc,money,stocks,1
liwc,money,store,1
liwc,money,tax,1
liwc,money,taxa*,1
liwc,money,taxed,1
liwc,money,taxes,1
liwc,money,taxing,1
liwc,money,thrift*,1
liwc,money,trade*,1
liwc,money,trading,1
liwc,money,tuition,1
liwc,money,underpaid,1
liwc,money,value,1
liwc,money,visa*,1
liwc,money,wage,1
liwc,money,wager*,1
liwc,money,wages,1
liwc,money,wealth*,1
liwc,money,worth,1
liwc,money,yen,1
liwc,money,yuan,1
liwc,relig,afterlife*,1
liwc,relig,agnost*,1
liwc,relig,alla,1
liwc,relig,allah*,1
liwc,relig,altar*,1
liwc,relig,amen,1
liwc,relig,amish,1
liwc,relig,angel,1
liwc,relig,angelic*,1
liwc,relig,angels,1
liwc,relig,baptis*,1
liwc,relig,baptiz*,1
liwc,relig,belief*,1
liwc,relig,bible*,1
liwc,relig,biblic*,1
liwc,relig,bishop*,1
liwc,relig,bless*,1
liwc,relig,buddh*,1
liwc,relig,catholic*,1
liwc,relig,chapel*,1
liwc,relig,chaplain*,1
liwc,relig,christ,1
liwc,relig,christian*,1
liwc,relig,christmas*,1
liwc,relig,church*,1
liwc,relig,clergy,1
liwc,relig,confess*,1
liwc,relig,convent,1
liwc,relig,convents,1
liwc,relig,crucifi*,1
liwc,relig,crusade*,1
liwc,relig,demon*,1
liwc,relig,devil*,1
liwc,relig,divin*,1
liwc,relig,doom*,1
liwc,relig,episcopal*,1
liwc,relig,evangel*,1
liwc,relig,faith*,1
liwc,relig,fundamentalis*,1
liwc,relig,gentile*,1
liwc,relig,god,1
liwc,relig,gospel*,1
liwc,relig,heaven*,1
liwc,relig,hell,1
liwc,relig,hellish,1
liwc,relig,hells,1
liwc,relig,hindu*,1
liwc,relig,holie*,1
liwc,relig,holy,1
liwc,relig,hymn*,1
liwc,relig,immoral*,1
liwc,relig,immortal*,1
liwc,relig,islam*,1
liwc,relig,jesuit*,1
liwc,relig,jesus,1
liwc,relig,jew,1
liwc,relig,jewish*,1
liwc,relig,jews,1
liwc,relig,jihad*,1
liwc,relig,juda*,1
liwc,relig,karma,1
liwc,relig,kippur,1
liwc,relig,koran,1
liwc,relig,kosher,1
liwc,relig,krishna*,1
liwc,relig,krisna*,1
liwc,relig,lord*,1
liwc,relig,lutheran*,1
liwc,relig,mecca,1
liwc,relig,meditat*,1
liwc,relig,mercif*,1
liwc,relig,mercy,1
liwc,relig,methodis*,1
liwc,relig,minister*,1
liwc,relig,ministr*,1
liwc,relig,missionar*,1
liwc,relig,mitzvah*,1
liwc,relig,mohamm*,1
liwc,relig,monast*,1
liwc,relig,monk*,1
liwc,relig,moral,1
liwc,relig,morality,1
liwc,relig,morals,1
liwc,relig,mormon*,1
liwc,relig,mosque*,1
liwc,relig,muhamm*,1
liwc,relig,mujahid*,1
liwc,relig,musl*,1
liwc,relig,nun,1
liwc,relig,nuns,1
liwc,relig,orthodox*,1
liwc,relig,pagan*,1
liwc,relig,paradise,1
liwc,relig,passover,1
liwc,relig,pastor*,1
liwc,relig,penance,1
liwc,relig,pentecost*,1
liwc,relig,pew,1
liwc,relig,pews,1
liwc,relig,piety,1
liwc,relig,pilgrim*,1
liwc,relig,pious,1
liwc,relig,pope*,1
liwc,relig,prais*,1
liwc,relig,pray*,1
liwc,relig,preach*,1
liwc,relig,presbyterian*,1
liwc,relig,priest*,1
liwc,relig,prophe*,1
liwc,relig,protestant*,1
liwc,relig,psalm*,1
liwc,relig,purgator*,1
liwc,relig,puritan*,1
liwc,relig,quran*,1
liwc,relig,qur,1
liwc,relig,rabbi,1
liwc,relig,rabbinical,1
liwc,relig,rabbis,1
liwc,relig,ramadan,1
liwc,relig,religio*,1
liwc,relig,rite,1
liwc,relig,rites,1
liwc,relig,ritual*,1
liwc,relig,rosaries,1
liwc,relig,rosary,1
liwc,relig,roshashan*,1
liwc,relig,sabbath*,1
liwc,relig,sacred,1
liwc,relig,sacrific*,1
liwc,relig,saint*,1
liwc,relig,salvation,1
liwc,relig,satan*,1
liwc,relig,scriptur*,1
liwc,relig,sect,1
liwc,relig,sectarian,1
liwc,relig,sects,1
liwc,relig,seminar*,1
liwc,relig,shi,1
liwc,relig,shiite*,1
liwc,relig,shrine*,1
liwc,relig,sikh*,1
liwc,relig,sin,1
liwc,relig,sinn*,1
liwc,relig,sins,1
liwc,relig,soul,1
liwc,relig,souls,1
liwc,relig,spirit*,1
liwc,relig,sunni,1
liwc,relig,sunnis,1
liwc,relig,temple*,1
liwc,relig,testament*,1
liwc,relig,theolog*,1
liwc,relig,torah,1
liwc,relig,vatican*,1
liwc,relig,veil*,1
liwc,relig,worship*,1
liwc,relig,yiddish,1
liwc,relig,zen,1
liwc,relig,zion*,1
liwc,death,autops*,1
liwc,death,alive,1
liwc,death,bereave*,1
liwc,death,burial*,1
liwc,death,buried,1
liwc,death,bury,1
liwc,death,casket*,1
liwc,death,casualt*,1
liwc,death,cemet*,1
liwc,death,coffin*,1
liwc,death,coroner*,1
liwc,death,corpse*,1
liwc,death,cremat*,1
liwc,death,crypt*,1
liwc,death,dead,1
liwc,death,death*,1
liwc,death,decease*,1
liwc,death,demise,1
liwc,death,die,1
liwc,death,died,1
liwc,death,dies,1
liwc,death,DOA,1
liwc,death,drown*,1
liwc,death,dying,1
liwc,death,embalm*,1
liwc,death,epidemic*,1
liwc,death,execution*,1
liwc,death,exterminat*,1
liwc,death,fatal*,1
liwc,death,funer*,1
liwc,death,genocid*,1
liwc,death,ghost*,1
liwc,death,grave*,1
liwc,death,grief,1
liwc,death,griev*,1
liwc,death,hearse*,1
liwc,death,holocaust*,1
liwc,death,homocid*,1
liwc,death,immortal*,1
liwc,death,kill*,1
liwc,death,lethal*,1
liwc,death,lynch*,1
liwc,death,manslaughter*,1
liwc,death,massacre*,1
liwc,death,mausoleum*,1
liwc,death,morgue*,1
liwc,death,mortal*,1
liwc,death,mortician*,1
liwc,death,mourn*,1
liwc,death,murder*,1
liwc,death,obit*,1
liwc,death,od,1
liwc,death,oded,1
liwc,death,overdosed,1
liwc,death,pallbearer*,1
liwc,death,plague*,1
liwc,death,reaper*,1
liwc,death,slaughter*,1
liwc,death,suicid*,1
liwc,death,tomb*,1
liwc,death,urn*,1
liwc,death,war,1
liwc,assent,absolutely,1
liwc,assent,agree,1
liwc,assent,ah,1
liwc,assent,alright*,1
liwc,assent,aok,1
liwc,assent,aw,1
liwc,assent,awesome,1
liwc,assent,cool,1
liwc,assent,duh,1
liwc,assent,ha,1
liwc,assent,hah,1
liwc,assent,haha*,1
liwc,assent,heh*,1
liwc,assent,hm*,1
liwc,assent,huh,1
liwc,assent,lol,1
liwc,assent,mm*,1
liwc,assent,ok,1
liwc,assent,okay,1
liwc,assent,okey*,1
liwc,assent,rofl,1
liwc,assent,uhhu*,1
liwc,assent,uhuh,1
liwc,assent,yah,1
liwc,assent,yay,1
liwc,assent,yea,1
liwc,assent,yeah,1
liwc,assent,yep*,1
liwc,assent,yes,1
liwc,assent,yup,1
anger,anger_12,aggravated,1
anger,anger_12,aggravation,1
anger,anger_12,agitated,1
anger,anger_12,agitation,1
anger,anger_12,annoyance,1
anger,anger_12,annoyed,1
anger,anger_12,grouchiness,1
anger,anger_12,grouchy,1
anger,anger_12,grumpiness,1
anger,anger_12,grumpy,1
anger,anger_12,irritated,1
anger,anger_12,irritation,1
anger,anger_13,exasperated,1
anger,anger_13,exasperation,1
anger,anger_13,frustrated,1
anger,anger_13,frustration,1
anger,anger_14,anger,1
anger,anger_14,angry,1
anger,anger_14,bitter,1
anger,anger_14,bitterness,1
anger,anger_14,dislike,1
anger,anger_14,enraged,1
anger,anger_14,ferocious,1
anger,anger_14,ferocity,1
anger,anger_14,furious,1
anger,anger_14,fury,1
anger,anger_14,hate,1
anger,anger_14,hateful,1
anger,anger_14,hostile,1
anger,anger_14,hostility,1
anger,anger_14,loathe,1
anger,anger_14,loathful,1
anger,anger_14,loathing,1
anger,anger_14,outrage,1
anger,anger_14,outraged,1
anger,anger_14,outrageous,1
anger,anger_14,rage,1
anger,anger_14,resent,1
anger,anger_14,resentment,1
anger,anger_14,scorn,1
anger,anger_14,spite,1
anger,anger_14,vengeful,1
anger,anger_14,vengefullness,1
anger,anger_14,wrath,1
anger,anger_15,contempt,1
anger,anger_15,contemptible,1
anger,anger_15,disgust,1
anger,anger_15,disgusted,1
anger,anger_15,revile,1
anger,anger_15,revulsion,1
anger,anger_16,envious,1
anger,anger_16,envy,1
anger,anger_16,jealous,1
anger,anger_16,jealousy,1
anger,anger_17,torment,1
anger,anger_17,tormented,1
fear,fear_24,alarm,1
fear,fear_24,alarming,1
fear,fear_24,fear,1
fear,fear_24,fearful,1
fear,fear_24,fright,1
fear,fear_24,frightful,1
fear,fear_24,horrible,1
fear,fear_24,horror,1
fear,fear_24,hysteria,1
fear,fear_24,hysterical,1
fear,fear_24,mortification,1
fear,fear_24,mortified,1
fear,fear_24,panic,1
fear,fear_24,panicky,1
fear,fear_24,shock,1
fear,fear_24,shocking,1
fear,fear_24,terrible,1
fear,fear_24,terror,1
fear,fear_25,anxiety,1
fear,fear_25,anxious,1
fear,fear_25,apprehension,1
fear,fear_25,apprehensive,1
fear,fear_25,distress,1
fear,fear_25,distressed,1
fear,fear_25,distressful,1
fear,fear_25,dread,1
fear,fear_25,dreadful,1
fear,fear_25,nervous,1
fear,fear_25,nervousness,1
fear,fear_25,tenseness,1
fear,fear_25,tension,1
fear,fear_25,unease,1
fear,fear_25,uneasiness,1
fear,fear_25,uneasy,1
fear,fear_25,worrisome,1
fear,fear_25,worry,1
joy,joy_4,amusement,1
joy,joy_4,amusing,1
joy,joy_4,bliss,1
joy,joy_4,cheerful,1
joy,joy_4,cheerfulness,1
joy,joy_4,delight,1
joy,joy_4,delightful,1
joy,joy_4,ecstasy,1
joy,joy_4,ecstatic,1
joy,joy_4,elated,1
joy,joy_4,elation,1
joy,joy_4,enjoyable,1
joy,joy_4,enjoyment,1
joy,joy_4,euphoria,1
joy,joy_4,euphoric,1
joy,joy_4,gaeity,1
joy,joy_4,glad,1
joy,joy_4,gladness,1
joy,joy_4,glee,1
joy,joy_4,gleeful,1
joy,joy_4,happiness,1
joy,joy_4,happy,1
joy,joy_4,jolliness,1
joy,joy_4,jolly,1
joy,joy_4,jovial,1
joy,joy_4,joviality,1
joy,joy_4,joy,1
joy,joy_4,jubilant,1
joy,joy_4,jubilation,1
joy,joy_4,satisfaction,1
joy,joy_4,satisfied,1
joy,joy_5,enthusiasm,1
joy,joy_5,enthusiastic,1
joy,joy_5,excited,1
joy,joy_5,excitement,1
joy,joy_5,exciting,1
joy,joy_5,exhilarating,1
joy,joy_5,exhilaration,1
joy,joy_5,thrill,1
joy,joy_5,thrilling,1
joy,joy_5,zeal,1
joy,joy_5,zealous,1
joy,joy_5,zest,1
joy,joy_5,zesty,1
joy,joy_6,contented,1
joy,joy_6,contentment,1
joy,joy_6,pleased,1
joy,joy_6,pleasure,1
joy,joy_7,pride,1
joy,joy_7,proud,1
joy,joy_7,triumph,1
joy,joy_8,eager,1
joy,joy_8,eagerness,1
joy,joy_8,hope,1
joy,joy_8,optimism,1
joy,joy_8,optimistic,1
joy,joy_9,enraptured,1
joy,joy_9,enthralled,1
joy,joy_9,enthrallment,1
joy,joy_9,rapture,1
joy,joy_10,relief,1
joy,joy_10,relieved,1
love,love_1,adoration,1
love,love_1,adore,1
love,love_1,affection,1
love,love_1,attraction,1
love,love_1,attractive,1
love,love_1,caring,1
love,love_1,compassion,1
love,love_1,fond,1
love,love_1,fondness,1
love,love_1,liking,1
love,love_1,love,1
love,love_1,sentimental,1
love,love_1,sentimentality,1
love,love_1,tenderness,1
love,love_2,arousal,1
love,love_2,aroused,1
love,love_2,arousing,1
love,love_2,desire,1
love,love_2,desirous,1
love,love_2,infatuated,1
love,love_2,infatuation,1
love,love_2,lust,1
love,love_2,lustful,1
love,love_2,passion,1
love,love_2,passionate,1
love,love_3,longing,1
sadness,sadness_18,agonize,1
sadness,sadness_18,agony,1
sadness,sadness_18,anguish,1
sadness,sadness_18,anguished,1
sadness,sadness_18,harm,1
sadness,sadness_18,hurt,1
sadness,sadness_18,suffer,1
sadness,sadness_18,suffering,1
sadness,sadness_19,depressed,1
sadness,sadness_19,depression,1
sadness,sadness_19,despair,1
sadness,sadness_19,despairing,1
sadness,sadness_19,gloom,1
sadness,sadness_19,gloomy,1
sadness,sadness_19,glum,1
sadness,sadness_19,glumness,1
sadness,sadness_19,grief,1
sadness,sadness_19,grieving,1
sadness,sadness_19,hopeless,1
sadness,sadness_19,hopelessness,1
sadness,sadness_19,melancholic,1
sadness,sadness_19,melancholy,1
sadness,sadness_19,miserable,1
sadness,sadness_19,misery,1
sadness,sadness_19,sad,1
sadness,sadness_19,sadness,1
sadness,sadness_19,sorrow,1
sadness,sadness_19,sorrowful,1
sadness,sadness_19,unhappiness,1
sadness,sadness_19,unhappy,1
sadness,sadness_19,woe,1
sadness,sadness_19,woeful,1
sadness,sadness_20,disappointed,1
sadness,sadness_20,disappointing,1
sadness,sadness_20,disappointment,1
sadness,sadness_20,dismay,1
sadness,sadness_20,dismayed,1
sadness,sadness_20,displeased,1
sadness,sadness_20,displeasure,1
sadness,sadness_21,ashamed,1
sadness,sadness_21,guilt,1
sadness,sadness_21,guilty,1
sadness,sadness_21,regret,1
sadness,sadness_21,regretful,1
sadness,sadness_21,remorse,1
sadness,sadness_21,remorseful,1
sadness,sadness_21,shame,1
sadness,sadness_21,shameful,1
sadness,sadness_22,alienated,1
sadness,sadness_22,alienation,1
sadness,sadness_22,defeat,1
sadness,sadness_22,defeated,1
sadness,sadness_22,dejected,1
sadness,sadness_22,dejection,1
sadness,sadness_22,embarrassed,1
sadness,sadness_22,embarrassing,1
sadness,sadness_22,embarrassment,1
sadness,sadness_22,homesick,1
sadness,sadness_22,homesickness,1
sadness,sadness_22,humiliated,1
sadness,sadness_22,humiliation,1
sadness,sadness_22,insecure,1
sadness,sadness_22,insecurity,1
sadness,sadness_22,insult,1
sadness,sadness_22,insulted,1
sadness,sadness_22,insulting,1
sadness,sadness_22,isolated,1
sadness,sadness_22,isolation,1
sadness,sadness_22,loneliness,1
sadness,sadness_22,lonely,1
sadness,sadness_22,neglect,1
sadness,sadness_22,neglected,1
sadness,sadness_22,neglectful,1
sadness,sadness_22,rejected,1
sadness,sadness_22,rejection,1
sadness,sadness_23,pitiful,1
sadness,sadness_23,pity,1
sadness,sadness_23,sympathetic,1
sadness,sadness_23,sympathy,1
surprise,surprise_11,amazed,1
surprise,surprise_11,amazement,1
surprise,surprise_11,astonished,1
surprise,surprise_11,astonishment,1
surprise,surprise_11,surprise,1
surprise,surprise_11,surprised,1
prosocial,prosocial,accepting,1
prosocial,prosocial,accommodat*,1
prosocial,prosocial,affect*,1
prosocial,prosocial,agreeable*,1
prosocial,prosocial,aid*,1
prosocial,prosocial,altruis*,1
prosocial,prosocial,appreciat*,1
prosocial,prosocial,approachable,1
prosocial,prosocial,assist*,1
prosocial,prosocial,benefit*,1
prosocial,prosocial,benevolen*,1
prosocial,prosocial,biodivers*,1
prosocial,prosocial,care,1
prosocial,prosocial,caring,1
prosocial,prosocial,charit*,1
prosocial,prosocial,collective*,1
prosocial,prosocial,commun*,1
prosocial,prosocial,compassion*,1
prosocial,prosocial,compliment,1
prosocial,prosocial,concern*,1
prosocial,prosocial,confide,1
prosocial,prosocial,conscien*,1
prosocial,prosocial,conservation*,1
prosocial,prosocial,considerate,1
prosocial,prosocial,contribut*,1
prosocial,prosocial,cooperat*,1
prosocial,prosocial,cope*,1
prosocial,prosocial,coping,1
prosocial,prosocial,courteous*,1
prosocial,prosocial,courtesy,1
prosocial,prosocial,defend*,1
prosocial,prosocial,dependab*,1
prosocial,prosocial,dignity,1
prosocial,prosocial,donat*,1
prosocial,prosocial,earth,1
prosocial,prosocial,ecolog*,1
prosocial,prosocial,education*,1
prosocial,prosocial,egalitar*,1
prosocial,prosocial,empath*,1
prosocial,prosocial,empower*,1
prosocial,prosocial,encourag*,1
prosocial,prosocial,environment*,1
prosocial,prosocial,equal*,1
prosocial,prosocial,ethic*,1
prosocial,prosocial,everybod*,1
prosocial,prosocial,everyone*,1
prosocial,prosocial,facilitat*,1
prosocial,prosocial,fair*,1
prosocial,prosocial,forgiv*,1
prosocial,prosocial,freed*,1
prosocial,prosocial,genero*,1
prosocial,prosocial,gentle*,1
prosocial,prosocial,genuin*,1
prosocial,prosocial,giv*,1
prosocial,prosocial,goodhearted*,1
prosocial,prosocial,greatergood,1
prosocial,prosocial,guard*,1
prosocial,prosocial,harmon*,1
prosocial,prosocial,help*,1
prosocial,prosocial,helpful*,1
prosocial,prosocial,honest*,1
prosocial,prosocial,honorable,1
prosocial,prosocial,honourable,1
prosocial,prosocial,hospit*,1
prosocial,prosocial,human*,1
prosocial,prosocial,impartial*,1
prosocial,prosocial,inspiring,1
prosocial,prosocial,integrat*,1
prosocial,prosocial,integrity,1
prosocial,prosocial,interact*,1
prosocial,prosocial,invit*,1
prosocial,prosocial,involv*,1
prosocial,prosocial,justice,1
prosocial,prosocial,kids,1
prosocial,prosocial,kindness,1
prosocial,prosocial,listen*,1
prosocial,prosocial,loyal*,1
prosocial,prosocial,moral*,1
prosocial,prosocial,NGO*,1
prosocial,prosocial,nice*,1
prosocial,prosocial,nonjudgmental,1
prosocial,prosocial,nonprofit*,1
prosocial,prosocial,not-for-profit*,1
prosocial,prosocial,nurtur*,1
prosocial,prosocial,peace*,1
prosocial,prosocial,philanthrop*,1
prosocial,prosocial,prais*,1
prosocial,prosocial,prejud*,1
prosocial,prosocial,protect*,1
prosocial,prosocial,reciproc*,1
prosocial,prosocial,relia*,1
prosocial,prosocial,relied,1
prosocial,prosocial,rely,1
prosocial,prosocial,respectful*,1
prosocial,prosocial,responsib*,1
prosocial,prosocial,responsiv*,1
prosocial,prosocial,righteous*,1
prosocial,prosocial,rights,1
prosocial,prosocial,rolemodel*,1
prosocial,prosocial,selfless*,1
prosocial,prosocial,sensitiv*,1
prosocial,prosocial,serv*,1
prosocial,prosocial,share*,1
prosocial,prosocial,shari*,1
prosocial,prosocial,shield*,1
prosocial,prosocial,sincer*,1
prosocial,prosocial,societ*,1
prosocial,prosocial,solidarit*,1
prosocial,prosocial,support*,1
prosocial,prosocial,sustainab*,1
prosocial,prosocial,sympath*,1
prosocial,prosocial,taught,1
prosocial,prosocial,teach*,1
prosocial,prosocial,team*,1
prosocial,prosocial,tender*,1
prosocial,prosocial,thepeople,1
prosocial,prosocial,therap*,1
prosocial,prosocial,thoughtful*,1
prosocial,prosocial,tolera*,1
prosocial,prosocial,trust*,1
prosocial,prosocial,tutor*,1
prosocial,prosocial,underst*,1
prosocial,prosocial,universal*,1
prosocial,prosocial,unprejudiced,1
prosocial,prosocial,upright,1
prosocial,prosocial,virtuous*,1
prosocial,prosocial,volunteer*,1
antisocial,antisocial,abus*,1
antisocial,antisocial,bigot*,1
antisocial,antisocial,cruel*,1
antisocial,antisocial,discriminat*,1
antisocial,antisocial,disease*,1
antisocial,antisocial,dishonest*,1
antisocial,antisocial,divers*,1
antisocial,antisocial,harm*,1
antisocial,antisocial,hurt*,1
antisocial,antisocial,injust*,1
antisocial,antisocial,irresponsib*,1
antisocial,antisocial,pollution,1
antisocial,antisocial,poor*,1
antisocial,antisocial,poverty,1
antisocial,antisocial,sacrific*,1
antisocial,antisocial,suffer*,1
antisocial,antisocial,unfair*,1
antisocial,antisocial,violen*,1
antisocial,antisocial,wound*,1
